max_v_up,mean_v_up,min_v_up,max_v_dn,mean_v_dn,min_v_dn,max_v_dup,mean_v_dup,min_v_dup,max_v_ddn,mean_v_ddn,min_v_ddn,max_v_aup,mean_v_aup,min_v_aup,max_v_adn,mean_v_adn,min_v_adn,max_i_up,mean_i_up,min_i_up,max_i_dn,mean_i_dn,min_i_dn,max_i_dup,mean_i_dup,min_i_dup,max_i_ddn,mean_i_ddn,min_i_ddn,max_i_aup,mean_i_aup,min_i_aup,max_i_adn,mean_i_adn,min_i_adn,max_r_up,mean_r_up,min_r_up,max_r_dn,mean_r_dn,min_r_dn,max_r_dup,mean_r_dup,min_r_dup,max_r_ddn,mean_r_ddn,min_r_ddn,max_r_aup,mean_r_aup,min_r_aup,max_r_adn,mean_r_adn,min_r_adn,f_name,line_index,freq_index,RF
0.010303088,0.002413209,0.000222046,0.004982921,0.001782199,0.000276932,0.011504829,0.00261205,0,0.003801162,0.001561546,0.0003098,0.167106258,0.041461908,0.005061256,0.167106258,0.041461908,0.005061256,0.062979,0.030008678,0.004243917,0.142829667,0.041454366,0.003856083,0.07786,0.037942174,0,0.18057,0.048755217,0.00479,2.737563,0.926831051,0.062331083,2.737563,0.926831051,0.062331083,0.0115295,0.004834725,0.002912583,0.0103205,0.004873536,0.002770167,0.01248,0.004307826,0.0013,0.01306,0.006795652,0.00395,0.1865315,0.089967435,0.057992167,0.1865315,0.089967435,0.057992167,m=12_day=26_h=18_mins=33.pickle,1564,456,0
0.003828996,0.000902711,6.29E-05,0.00195623,0.000695454,0.000125847,0.004753072,0.001106897,7.95E-05,0.001033903,0.000537211,0.000103195,0.10075801,0.023694391,0.001868901,0.10075801,0.023694391,0.001868901,0.029710083,0.01745325,0.003436833,0.063349917,0.023065446,0.002833167,0.03985,0.013378261,0,0.08627,0.025173913,0,1.680987333,0.591403837,0.0642905,1.680987333,0.591403837,0.0642905,0.009382,0.004160159,0.00182925,0.00894675,0.00394158,0.0024075,0.017,0.00641913,0.00322,0.00734,0.004103913,0.00103,0.22228,0.076077348,0.04688675,0.22228,0.076077348,0.04688675,m=12_day=26_h=18_mins=38.pickle,4702,493,0
0.000759197,0.000214817,5.51E-05,0.000391134,0.000209559,8.60E-05,0.000946684,4.26E-05,0,0.000630012,0.000324469,8.25E-05,0.018069232,0.006862664,0.001974945,0.018069232,0.006862664,0.001974945,0.06664325,0.026035413,0.003810083,0.04747675,0.022016326,0.002819917,0.0783,0.031871304,0,0.04359,0.007253043,0,1.87683225,0.78950083,0.055654667,1.87683225,0.78950083,0.055654667,0.011692417,0.005313725,0.0027785,0.010027583,0.004352797,0.002249167,0.01675,0.006309565,0.00353,0.01074,0.004515652,0.00178,0.188398083,0.09392637,0.062041,0.188398083,0.09392637,0.062041,m=12_day=26_h=9_mins=52.pickle,2026,3782,0
0.000813499,0.000180967,6.68E-05,0.000335384,0.000139349,8.06E-05,0.001148883,0.000256259,6.69E-05,0.000657828,0.000146943,0,0.019207344,0.004065026,0.001520546,0.019207344,0.004065026,0.001520546,0.033315583,0.016604246,0.002106417,0.031326917,0.014914449,0.002213583,0.03546,0.014141739,0.00067,0.05357,0.024726522,0.00294,0.904341167,0.415205471,0.044181417,0.904341167,0.415205471,0.044181417,0.009188167,0.004887924,0.003050167,0.009494333,0.005391641,0.0030725,0.00941,0.005832609,0.00349,0.01289,0.004586522,0,0.196114,0.087505862,0.061267667,0.196114,0.087505862,0.061267667,m=12_day=27_h=0_mins=2.pickle,3798,6458,1
0.010523008,0.004112461,0.000852329,0.048422141,0.016325887,0.003231781,0.018596012,0.006833774,0.000962737,0.040418276,0.013651716,0.002846843,0.426697183,0.143920066,0.020928462,0.426697183,0.143920066,0.020928462,4.89415975,0.413077054,0.0035545,3.55650025,0.353524685,0.0043355,8.44853,0.445445652,0,1.72208,0.259015652,0,134.8889898,11.76848619,0.0688115,134.8889898,11.76848619,0.0688115,0.445091583,0.182008149,0.074769667,0.431318417,0.190277504,0.074380333,0.43267,0.17526087,0.06896,0.44681,0.200442174,0.07999,1.726813417,1.055932033,0.527726333,1.726813417,1.055932033,0.527726333,m=12_day=27_h=12_mins=51.pickle,4443,4459,0
0.01109408,0.004514608,0.00079092,0.04813129,0.016036707,0.002892547,0.01765003,0.006802289,0.000887945,0.041704137,0.013922737,0.002680766,0.422293664,0.141107911,0.019237368,0.422293664,0.141107911,0.019237368,5.789205083,0.45440754,0.003131417,3.092644917,0.369778112,0.002698583,8.87958,0.47961913,0,1.86032,0.281445217,0,154.8203908,13.58409086,0.064065083,154.8203907,13.58409086,0.064065083,0.407344083,0.157613098,0.06591825,0.42983875,0.176821685,0.06874175,0.39856,0.153414348,0.05684,0.45341,0.185148261,0.06633,1.918356,0.991969065,0.47202825,1.918356,0.991969065,0.47202825,m=12_day=27_h=13_mins=20.pickle,3221,3212,0
0.005579266,0.000977971,0.000227577,0.017163463,0.001896793,0.000139453,0.003247637,0.000867293,0.000302734,0.02151745,0.002234653,0,0.337130185,0.040860626,0.00482857,0.337130185,0.040860626,0.00482857,0.11685575,0.030558083,0.002513333,0.1384565,0.035036264,0.002346667,0.17398,0.039832174,0.00413,0.13657,0.03881913,0.00362,3.79605225,0.91854942,0.044696667,3.79605225,0.91854942,0.044696667,0.028301,0.008505475,0.002674,0.078109,0.015767134,0.004552,0.02737,0.007706957,0.00216,0.06178,0.017377826,0.00575,0.671448,0.190872949,0.078232,0.671448,0.190872949,0.078232,m=12_day=27_h=17_mins=24.pickle,5759,5754,0
0.009146046,0.002305878,0.0002734,0.004542631,0.001627933,0.000377337,0.01209263,0.003098182,0.000192717,0.002114198,0.001085455,0.000105775,0.251954148,0.060887402,0.007024138,0.251954148,0.060887402,0.007024138,0.063231583,0.030496359,0.002594333,0.110675667,0.039244076,0.003155667,0.07164,0.026516087,0,0.15186,0.049013043,0.00512,2.85826,1.014877906,0.056834333,2.85826,1.014877906,0.056834333,0.064861417,0.022319072,0.00546925,0.060968583,0.01855658,0.005513917,0.06225,0.023093478,0.01043,0.05908,0.02043913,0.00783,0.754483417,0.281530326,0.10381975,0.754483417,0.281530326,0.10381975,m=12_day=27_h=17_mins=8.pickle,5764,4819,0
0.027934418,0.005905094,0.000691255,0.009212889,0.00381998,0.000725324,0.031363169,0.006524904,0.000767825,0.005791479,0.003111612,7.50E-05,0.374774511,0.100726818,0.016469068,0.374774511,0.100726818,0.016469068,5.519059333,0.363151069,0.003541417,1.611192333,0.325365018,0.003648583,6.93243,0.383556522,0,1.92729,0.30903087,0.0044,130.8899327,10.80712949,0.074390667,130.8899327,10.80712949,0.074390667,0.527455083,0.136514797,0.01972525,0.570623167,0.151590855,0.01466475,0.52228,0.13430913,0.0244,0.57426,0.153480435,0.01385,1.8446245,0.752315808,0.3470525,1.8446245,0.752315808,0.3470525,m=12_day=27_h=22_mins=1.pickle,3761,3770,0
0.005745578,0.00144513,0.0002443,0.013031495,0.002485036,0.000278888,0.001789084,0.000714316,1.84E-06,0.017083999,0.003259819,0.000401463,0.367118105,0.069140567,0.00892714,0.367118105,0.069140567,0.00892714,0.149762583,0.04618012,0.003197417,0.076117333,0.033546402,0.003582583,0.21023,0.064726957,0.00398,0.07859,0.027681304,0,3.594986917,1.194258362,0.058243333,3.594986917,1.194258362,0.058243333,0.93590275,0.155615333,0.008184667,0.943833167,0.145033362,0.006065333,0.93253,0.154337826,0.01144,0.95254,0.148658261,0.00648,2.08950225,0.548587261,0.115445833,2.08950225,0.548587261,0.115445833,m=12_day=27_h=22_mins=4.pickle,3623,523,0
0.009034749,0.001483098,0.000392683,0.005568175,0.001569067,0.000436294,0.011142559,0.001701929,0.000531921,0.003737925,0.001406261,8.43E-05,0.225150547,0.035052516,0.009522704,0.225150547,0.035052516,0.009522704,0.078131083,0.031487833,0.003013417,0.143468917,0.037638688,0.004656583,0.04628,0.027253913,0,0.16965,0.043066522,0.00142,3.56694075,0.941121272,0.067468167,3.56694075,0.941121272,0.067468167,0.08449575,0.026204406,0.0080265,0.07673425,0.031058203,0.009056583,0.06363,0.025103478,0.00843,0.07132,0.024633478,0.00862,1.400111,0.485234149,0.13787625,1.400111,0.485234149,0.13787625,m=12_day=27_h=7_mins=10.pickle,5816,2720,0
0.007829402,0.001534109,0.000404893,0.005000621,0.001681544,0.000574672,0.009685193,0.001891523,0.000522681,0.003865597,0.001517007,0.000198128,0.17561573,0.038506623,0.012967339,0.17561573,0.038506623,0.012967339,0.080069333,0.034155786,0.003013,0.152540667,0.042999431,0.005287,0.09093,0.041716087,0.00356,0.21443,0.053440435,0.00365,3.463277333,1.036654152,0.065645,3.463277333,1.036654152,0.065645,0.0250165,0.018270246,0.008533,0.016944083,0.01143671,0.007326333,0.02487,0.018229565,0.01389,0.02492,0.015103913,0.00972,0.3339405,0.227766841,0.14422,0.3339405,0.227766841,0.14422,m=12_day=27_h=9_mins=10.pickle,1986,2001,0
0.005360991,0.001349696,0.000271001,0.012451234,0.002333816,0.000257198,0.001929293,0.000737288,0.000172999,0.015826403,0.003051917,0.000414788,0.321350746,0.059463318,0.006339891,0.321350746,0.059463318,0.006339891,0.788214833,0.096768746,0.002632583,2.347125167,0.145760819,0.002957417,0.20828,0.08785,0,2.99328,0.152993043,0,59.9978295,4.272863942,0.056867583,59.9978295,4.272863942,0.056867583,1.232510333,0.249263775,0.013449167,1.18061325,0.248290138,0.039170833,1.23143,0.249501304,0.0075,1.17704,0.247210435,0.04228,3.045196,0.916917069,0.337661667,3.045196,0.916917069,0.337661667,m=12_day=28_h=0_mins=31.pickle,2681,2816,0
0.005609494,0.001812436,0.000357233,0.009369737,0.001973978,0.00018135,0.00528604,0.001171656,0.00036503,0.013475295,0.002698212,0.000313077,0.303613166,0.061706124,0.005343814,0.303613166,0.061706124,0.005343814,0.932450833,0.13496321,0.003964583,1.153827333,0.219223312,0.002775417,1.26696,0.239253478,0,1.01179,0.11714087,0,12.16435,3.589161797,0.064964167,12.16435,3.589161797,0.064964167,0.448339833,0.075007297,0.0088215,0.445860167,0.074358355,0.0045485,0.44995,0.075946957,0.01021,0.44033,0.07171,0.00178,1.956227667,0.435099257,0.1163195,1.956227667,0.435099257,0.1163195,m=12_day=28_h=0_mins=36.pickle,2621,2709,0
0.010368412,0.002177163,0.00029871,0.004449654,0.00145061,0.000310097,0.012739632,0.002661627,0.000327227,0.002197559,0.001086989,0.000159419,0.239081646,0.050002491,0.006544052,0.239081646,0.050002491,0.006544052,0.085952333,0.033992268,0.0030965,0.150709833,0.051350341,0.0039235,0.06661,0.023775652,0,0.1653,0.064264348,0.00465,2.534037333,1.207767764,0.0635935,2.534037333,1.207767764,0.0635935,0.042443833,0.022269308,0.01027575,0.027556167,0.011668518,0.006778667,0.04495,0.024713478,0.01355,0.02308,0.011236522,0.0058,0.262977333,0.18490096,0.121815417,0.262977333,0.18490096,0.121815417,m=12_day=28_h=0_mins=41.pickle,4526,4543,0
0.003452905,0.001321836,0.000355298,0.009266351,0.002238913,0.000294168,0.002066152,0.001134195,0.000214123,0.010745276,0.002532488,0.000323284,0.163595103,0.041038469,0.006536249,0.163595103,0.041038469,0.006536249,0.095970917,0.039696989,0.003286083,0.067566417,0.031889967,0.003423917,0.13961,0.043455217,0.00151,0.08382,0.038427826,0.00397,2.115064833,0.958474884,0.06909675,2.115064833,0.958474884,0.06909675,0.070809083,0.023554591,0.007344917,0.064290917,0.022004105,0.005285083,0.06346,0.02175,0.00624,0.06606,0.022902609,0.00648,0.782646833,0.291805399,0.1251475,0.782646833,0.291805399,0.1251475,m=12_day=28_h=0_mins=52.pickle,2615,872,0
0.000561156,0.000207597,0.00010659,0.000815781,0.000313786,0.000107767,0.000853886,0.000258254,7.37E-05,0.001136666,0.00039681,0.000113147,0.017841777,0.006332195,0.002633672,0.017841777,0.006332195,0.002633672,0.06512825,0.024950163,0.003982417,0.073584417,0.025606793,0.003897583,0.09354,0.031830435,0,0.03202,0.00729,0,1.6252195,0.688339029,0.082739833,1.6252195,0.688339029,0.082739833,0.044923917,0.025556496,0.01737625,0.031948,0.022420025,0.014358,0.06087,0.04186913,0.02506,0.03405,0.028964348,0.02298,0.81219,0.57408625,0.391598,0.81219,0.57408625,0.391598,m=12_day=28_h=10_mins=6.pickle,6088,2744,0
0.006232424,0.001659342,0.000386772,0.011844091,0.001984349,0.000171124,0.002862813,0.001223618,0.000382582,0.015299382,0.002530893,0.000168875,0.323774395,0.053009853,0.006046705,0.323774395,0.053009853,0.006046705,0.110723583,0.055904591,0.002297667,0.0849035,0.039999322,0.002892333,0.18196,0.07364,0,0.1375,0.024628261,0,3.61572125,1.66696862,0.049640667,3.61572125,1.66696862,0.049640667,0.015326417,0.009914703,0.005841917,0.041531,0.028587471,0.016988917,0.01478,0.009046087,0.00517,0.04211,0.030960435,0.0192,0.227904,0.186054261,0.139020917,0.227904,0.186054261,0.139020917,m=12_day=28_h=14_mins=49.pickle,4148,4155,0
0.009327905,0.00231356,0.00016591,0.005968816,0.001889427,0.000226423,0.012619912,0.003083045,0.000226241,0.003460183,0.001362357,0.000167293,0.277379324,0.066862489,0.004275777,0.277379324,0.066862489,0.004275777,0.081832917,0.034342678,0.002282833,0.169127083,0.049455583,0.002157167,0.08096,0.025378261,0,0.24305,0.063333913,0.00321,4.394701333,1.34195658,0.054387167,4.394701333,1.34195658,0.054387167,0.053081083,0.026746326,0.010655583,0.033688917,0.014556717,0.005501917,0.05575,0.027721739,0.01368,0.03428,0.015470435,0.00563,0.27076525,0.2009575,0.12850375,0.27076525,0.2009575,0.12850375,m=12_day=28_h=17_mins=34.pickle,5995,6017,0
0.001871629,0.000408924,0.000139465,0.010366844,0.001297755,0.000207062,0.002059594,0.000531222,0.000243967,0.010190763,0.001310517,0.000185587,0.057791211,0.01038336,0.003981558,0.057791211,0.01038336,0.003981558,0.12022125,0.03865733,0.004456583,0.16998875,0.042008757,0.002933417,0.09618,0.028135652,0.00591,0.26711,0.064431739,0.00376,6.116556667,1.25575817,0.075198667,6.116556667,1.25575817,0.075198667,0.073373667,0.020914565,0.008581167,0.041306333,0.014866739,0.005507333,0.07972,0.028872174,0.01269,0.04895,0.01924087,0.00632,0.504064333,0.236011775,0.12367275,0.504064333,0.236011775,0.12367275,m=12_day=28_h=19_mins=39.pickle,4010,4019,0
0.007007903,0.001344442,0.000492135,0.001999157,0.000989541,0.000390879,0.007298217,0.001518982,0.000436801,0.001223775,0.00077267,8.68E-05,0.08326312,0.026498561,0.012761496,0.08326312,0.026498561,0.012761496,0.829330417,0.112158057,0.00329425,0.341837917,0.115983761,0.00266575,1.00039,0.101162273,0,0.40903,0.121106818,0,16.40225875,3.258086606,0.060768,16.40225875,3.258086606,0.060768,0.4076055,0.091706068,0.010813917,0.3122545,0.093348023,0.00597475,0.39075,0.091448182,0.01145,0.32928,0.093110909,0.00562,1.591548,0.422860777,0.16154775,1.591548,0.422860777,0.16154775,m=12_day=28_h=20_mins=40.pickle,5973,5983,0
0.003872005,0.001049047,0.000210234,0.002404045,0.000906542,0.00036686,0.00423407,0.000952984,5.90E-05,0.002871344,0.001011517,0.000198253,0.050455109,0.02018582,0.009428101,0.050455109,0.02018582,0.009428101,0.357101333,0.111067712,0.00402575,0.875554417,0.110116833,0.00312425,0.43367,0.117739091,0,1.01943,0.102431364,0,11.31403183,2.410771318,0.05764625,11.31403183,2.410771318,0.05764625,0.491149833,0.109257129,0.004619917,0.555010167,0.107544689,0.007230083,0.49492,0.110075455,0.00556,0.54458,0.105812727,0.00761,1.702288833,0.434990705,0.10696425,1.702288833,0.434990705,0.10696425,m=12_day=28_h=21_mins=24.pickle,2290,2289,0
0.001500185,0.000483098,0.000261865,0.000743007,0.00037472,0.000217959,0.001837866,0.000803332,0.000385341,0.000426883,0.000236856,3.12E-05,0.02570722,0.012792237,0.006687249,0.02570722,0.012792237,0.006687249,0.073911333,0.024903145,0.00357325,0.065258667,0.028105116,0.00335675,0.04772,0.016913478,0.00011,0.13865,0.043183913,0,2.565550333,0.836373996,0.06870475,2.565550333,0.836373996,0.06870475,0.024799083,0.01627088,0.00765675,0.029704083,0.021311728,0.01483675,0.01145,0.004057391,0,0.04899,0.029587826,0.01682,0.74322725,0.489023264,0.21343525,0.74322725,0.489023264,0.21343525,m=12_day=28_h=4_mins=52.pickle,5784,4438,0
0.000583008,0.000349896,0.000195476,0.000690633,0.000325066,0.000196459,0.000461497,0.000160517,0,0.000945665,0.000542682,0.000352186,0.017517086,0.009589561,0.005272232,0.017517086,0.009589561,0.005272232,0.057117833,0.029626569,0.003323167,0.053473333,0.030206764,0.002206833,0.09581,0.04105,0,0.08206,0.036623333,0.00258,1.656567083,0.947122625,0.066391,1.656567083,0.947122625,0.066391,0.026081,0.010263757,0.0042395,0.030299,0.01107041,0.0054405,0.02999,0.01271,0.00373,0.04437,0.014739167,0.00637,0.386637,0.174899076,0.090641,0.386637,0.174899076,0.090641,m=12_day=28_h=5_mins=3.pickle,3950,835,0
0.014805554,0.001829943,0.000263444,0.008394873,0.001329274,0.000345459,0.022617851,0.002645275,0.00017639,0.003529032,0.001023461,0.000419426,0.514090057,0.061334684,0.007274645,0.514090057,0.061334684,0.007274645,0.181638667,0.06154879,0.0030905,0.114255,0.048555123,0.0040195,0.18124,0.068091304,0.00237,0.27404,0.06340913,0.00266,5.032225,1.531641217,0.067701,5.032225,1.531641217,0.067701,0.085807667,0.023181942,0.009001667,0.055457667,0.024633275,0.010656917,0.08266,0.040967391,0.01887,0.04363,0.019448696,0.00925,0.810391333,0.361254793,0.16552,0.810391333,0.361254793,0.16552,m=12_day=28_h=7_mins=39.pickle,3502,3523,0
0.002890187,0.001061644,0.00052318,0.037650925,0.008562103,0.001822696,0.001751042,0.000600993,0,0.039665653,0.008975703,0.001974507,0.187126088,0.043618768,0.013744473,0.187126088,0.043618768,0.013744473,0.475226833,0.100275504,0.00295625,0.095263167,0.043964062,0.00285375,0.56733,0.118701304,0.0034,0.07762,0.020766957,0,4.345300667,1.300558891,0.0577125,4.345300667,1.300558891,0.0577125,0.034112583,0.013067228,0.0070575,0.033137417,0.01256625,0.005732583,0.03719,0.0156,0.00894,0.04384,0.015486522,0.00555,0.573805,0.218471877,0.106145333,0.573805,0.218471877,0.106145333,m=12_day=28_h=9_mins=48.pickle,5620,4415,0
0.008784666,0.002144024,0.000262658,0.006703977,0.002088936,0.000241415,0.012400769,0.002922591,0.000116411,0.00380577,0.001531053,0.000301954,0.304473536,0.071503958,0.00537694,0.304473536,0.071503958,0.00537694,0.081494583,0.038017707,0.003273083,0.137847667,0.046912293,0.003466917,0.10475,0.02973087,0,0.20715,0.060828696,0.00411,3.48289575,1.224723018,0.058681167,3.48289575,1.224723018,0.058681167,0.081894,0.032946141,0.009145,0.061746,0.020871685,0.008753,0.08678,0.036573478,0.01407,0.06212,0.022405652,0.00926,0.313248333,0.241859746,0.184625,0.313248333,0.241859746,0.184625,m=12_day=29_h=17_mins=51.pickle,3243,3269,0
0.007906289,0.002790542,0.00114586,0.043044936,0.01097147,0.003398347,0.006859711,0.002598438,0.001118121,0.044280876,0.011258478,0.00351068,0.16112953,0.043556087,0.016081013,0.16112953,0.043556087,0.016081013,0.444492667,0.121930232,0.00291925,0.22164125,0.06016629,0.00367075,0.42985,0.128990435,0.00197,0.2164,0.053714348,0.00314,3.407089333,1.238572239,0.05700275,3.407089333,1.238572239,0.05700275,0.350829417,0.15375033,0.079757917,0.404490583,0.159012279,0.069302833,0.34783,0.151552174,0.0788,0.41417,0.16407,0.071,1.858487333,0.81562146,0.367232083,1.858487333,0.81562146,0.367232083,m=12_day=29_h=17_mins=55.pickle,4586,4586,0
0.003344352,0.001239417,0.000458834,0.020187896,0.005149488,0.001423903,0.002486741,0.000975797,0.000307803,0.020991729,0.005418667,0.001606428,0.077575288,0.021729382,0.008075038,0.077575288,0.021729382,0.008075038,0.172573833,0.04981496,0.0035695,0.30722925,0.066081562,0.0033705,0.2082,0.059783043,0.00279,0.31652,0.07142913,0.0045,2.016167,0.932897366,0.0718605,2.016167,0.932897366,0.0718605,0.007238833,0.004244236,0.002807333,0.010158333,0.004459243,0.002609417,0.01348,0.00487087,0.00224,0.01127,0.005592174,0.00384,0.139111667,0.077198609,0.055958667,0.139111667,0.077198609,0.055958667,m=12_day=29_h=18_mins=19.pickle,4773,6925,0
0.006233235,0.001458104,0.000183721,0.004723721,0.001726477,0.000329238,0.007836486,0.001827161,9.55E-05,0.003277271,0.001596311,0.000223427,0.178651886,0.041607531,0.00564554,0.178651886,0.041607531,0.00564554,0.112078917,0.043658812,0.003683583,0.145103083,0.058760319,0.003166417,0.13787,0.0436,0,0.16662,0.068292609,0,2.935533167,1.352394888,0.074100667,2.935533167,1.352394888,0.074100667,0.0110825,0.005395116,0.002591333,0.012679667,0.005909232,0.003456333,0.01091,0.005821739,0.00284,0.01939,0.007336087,0.00252,0.158471833,0.092347953,0.0610165,0.158471833,0.092347953,0.0610165,m=12_day=29_h=18_mins=2.pickle,4139,4020,0
0.001782362,0.001346732,0.00081513,0.002153367,0.001488221,0.000975097,0.003165975,0.00229302,0.001484491,0.000686895,0.000115749,0,0.064164698,0.0502499,0.028220013,0.064164698,0.0502499,0.028220013,0.270946583,0.126147786,0.003563667,0.252823417,0.116560909,0.004276333,0.37999,0.102129565,0,0.51431,0.130252174,0,10.15150917,4.418122438,0.069644667,10.15150917,4.418122438,0.069644667,0.029596917,0.022890714,0.017419167,0.037043083,0.022241025,0.014447083,0.04293,0.028918261,0.0215,0.03507,0.022043913,0.01117,0.546192333,0.456692851,0.398638333,0.546192333,0.456692851,0.398638333,m=12_day=29_h=18_mins=42.pickle,2432,2427,0
0.00504546,0.000738403,0.000119715,0.005055885,0.000780444,0.000106822,0.007323392,0.00110694,0.000155256,0.008938736,0.001175819,7.53E-05,0.221332754,0.030216218,0.003647686,0.221332754,0.030216218,0.003647686,0.20561675,0.048161094,0.003972833,0.12924325,0.051434123,0.004068667,0.15783,0.058700435,0,0.26204,0.069973478,0.00274,4.48546225,1.397874428,0.069382333,4.48546225,1.397874428,0.069382333,0.009444667,0.004971775,0.003442917,0.010115333,0.005119529,0.00255625,0.01206,0.006163913,0.00328,0.01222,0.006083478,0.0027,0.185292,0.093289873,0.06012075,0.185292,0.093289873,0.06012075,m=12_day=29_h=20_mins=40.pickle,2020,1084,0
0.002430768,0.000681111,0.000182356,0.03603429,0.005576168,0.00058949,0.001277946,0.000583918,0.000210593,0.037270942,0.005765695,0.000703596,0.133273689,0.023227708,0.005124488,0.133273689,0.023227708,0.005124488,0.30470375,0.055115225,0.0026465,0.445044417,0.064882601,0.0028635,0.29541,0.053853043,0,0.45432,0.06402913,0.00038,1.329226917,0.503892134,0.064183,1.329226917,0.503892134,0.064183,0.214356917,0.064643699,0.0201995,0.237713083,0.064651518,0.0157905,0.21637,0.066718261,0.02162,0.24058,0.066666522,0.01549,0.964372,0.357396453,0.158367833,0.964372,0.357396453,0.158367833,m=12_day=29_h=21_mins=38.pickle,4409,4401,0
0.001200334,0.000356378,0.000144315,0.011072501,0.001451676,0.000122276,0.000740987,0.00036259,0.000180784,0.011535572,0.001451114,9.57E-05,0.043651601,0.009069777,0.003416813,0.043651601,0.009069777,0.003416813,0.300602417,0.041483779,0.003215167,0.064227583,0.021219264,0.003434833,0.29517,0.044358696,0.0042,0.07495,0.020266087,0,1.306851167,0.450170004,0.067410667,1.306851167,0.450170004,0.067410667,0.0932155,0.02255342,0.005973,0.1043545,0.020048319,0.00386375,0.09432,0.023763043,0.00776,0.10675,0.020252609,0.00318,0.5214005,0.151623022,0.073247,0.5214005,0.151623022,0.073247,m=12_day=29_h=22_mins=40.pickle,1864,1851,0
0.011902184,0.001980146,0.000170222,0.006462037,0.001791976,0.00028191,0.015438044,0.002482752,6.68E-05,0.003172963,0.001507544,0.000426865,0.332434385,0.053945429,0.00489786,0.332434385,0.053945429,0.00489786,0.074097917,0.035778786,0.003194167,0.122232167,0.052532518,0.003515833,0.10404,0.025541304,0,0.16504,0.069087826,0.00396,3.359742833,1.435740975,0.061610833,3.359742833,1.435740975,0.061610833,0.048818,0.030293058,0.01410425,0.023062,0.011752594,0.00739925,0.02164,0.012197826,0.00804,0.04889,0.02861,0.01338,0.336870583,0.223564112,0.171825333,0.336870583,0.223564112,0.171825333,m=12_day=29_h=6_mins=50.pickle,2529,2491,0
0.011031195,0.00265318,0.000136567,0.004556299,0.001661189,0.000414522,0.012099116,0.002872092,0.000210408,0.003663119,0.00148223,0.000241793,0.145543996,0.03783182,0.00417868,0.145543996,0.03783182,0.00417868,0.0645475,0.029124601,0.003794667,0.162103583,0.046952355,0.003485333,0.09203,0.027760435,0.00484,0.1923,0.053876957,0.00522,2.202746,0.901092725,0.066734,2.202746,0.901092725,0.066734,0.083273583,0.035476888,0.010783833,0.067318417,0.022254851,0.006755917,0.08173,0.03354,0.00976,0.06915,0.023798696,0.00725,0.3925985,0.266255413,0.1684565,0.3925985,0.266255413,0.1684565,m=12_day=29_h=9_mins=59.pickle,3881,3873,0
0.004682316,0.001269606,0.000389505,0.057594508,0.008736606,0.000937714,0.002904266,0.001138578,0.000498243,0.059460623,0.008924164,0.000893427,0.201330081,0.031987935,0.005033736,0.201330081,0.031987935,0.005033736,0.436227,0.062727417,0.002991833,0.117991167,0.033204757,0.003878167,0.47359,0.067124348,0.00338,0.08122,0.034936087,0.00421,1.921794,0.581992246,0.058781,1.921794,0.581992246,0.058781,0.353561667,0.085274576,0.021661167,0.352868333,0.08664325,0.019532417,0.34915,0.08736087,0.0227,0.34927,0.085434348,0.01836,1.68635,0.427387004,0.134517083,1.68635,0.427387004,0.134517083,m=12_day=30_h=0_mins=54.pickle,6151,6161,0
0.023145667,0.008493098,0.005075485,0.138810018,0.035247472,0.011412334,0.143588417,0.033767692,0.008688332,0.155075564,0.041817251,0.018710877,1.17956395,0.336717343,0.16772934,1.17956395,0.336717343,0.16772934,21.92519767,1.734939228,0.002769917,3.811202333,0.973690337,0.003330083,21.22456,2.051044783,0.00324,25.31729,2.139689565,0.00361,220.8502393,32.42130049,0.055505083,220.8502393,32.42130049,0.055505083,0.908857583,0.364099924,0.201429833,1.161152417,0.462340511,0.272180167,1.00388,0.377397391,0.22245,1.19403,0.504996957,0.35803,8.461973583,4.95793854,3.722221667,8.461973583,4.95793854,3.722221667,m=12_day=30_h=0_mins=7.pickle,3628,3633,0
0.010812207,0.003613118,0.0015903,0.040288125,0.011294754,0.003211624,0.009923548,0.003407074,0.00134521,0.041236163,0.011533066,0.003151812,0.136099005,0.041214219,0.015228865,0.136099005,0.041214219,0.015228865,0.459039333,0.096520786,0.002535833,0.232694,0.058821822,0.003414167,0.48818,0.094807391,0,0.24319,0.058908696,0.00361,2.727953333,1.039561185,0.063449167,2.727953333,1.039561185,0.063449167,0.443540583,0.182759899,0.065632167,0.512939417,0.21212271,0.082937833,0.44474,0.184264348,0.06605,0.5101,0.209519565,0.08118,1.762946833,0.830177609,0.3445615,1.762946833,0.830177609,0.3445615,m=12_day=30_h=13_mins=10.pickle,3871,3873,0
0.008649756,0.002994848,0.001287095,0.032987126,0.00898352,0.002504587,0.008006665,0.00299366,0.001244288,0.033695101,0.009083471,0.002361097,0.110565016,0.032269118,0.013110179,0.110565016,0.032269118,0.013110179,0.29297975,0.076050431,0.00256325,0.184140583,0.055761743,0.00295675,0.31276,0.076082609,0.00275,0.19576,0.054167391,0.00107,1.4830745,0.687887047,0.0606515,1.4830745,0.687887047,0.0606515,0.351165667,0.158253268,0.065293417,0.416674333,0.187284993,0.078566583,0.35851,0.162357826,0.06789,0.41822,0.188782609,0.07804,1.65474,0.714425062,0.304268667,1.65474,0.714425062,0.304268667,m=12_day=30_h=13_mins=12.pickle,3230,3237,0
